"마트","바코드","상품명","이미지","규격","원가","실판매가","판매시작","판매종료","재고"
써니마트 물금점,"8809009804945",삼화콩된장,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8809009804945_1.jpg&filePath=8809009800015/8809009804945,"14kg",33700,21700,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801037054637",동서)맥심모카믹스,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/dd6870b4-9139-419b-8836-83e836a6b278_%EB%A7%A5%EC%8B%AC%EB%AA%A8%EC%B9%B4.jpg,"150T+증정",29800,17800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801007704500",(남원)불맛간짜장2인분 630G/냉,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe58b5c3d-b498-4177-8f3a-246458f1da9b%2Fe58b5c3d-b498-4177-8f3a-246458f1da9b_front_angle_1000.jpg?alt=media&token=437fbdfe-6521-4b99-9fc4-983af2e55352,"",10600,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801045445892",오뚜기콩식용유,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801045445892,"1.8L",7950,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8809172329955",(온)찰흑미(국산),https://d2rrvvl2hhzoww.cloudfront.net/upload/55/5df68ccb-b019-490e-a4f8-e123a34c55df_image.jpg,"600g+600g",11200,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801117569419",오리온)카스타드,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801117569419.jfif,"30P",8980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801007298436",비비고 남도떡갈비,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007298436,"375g+75g",12050,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801007249995",비비고 도톰동그랑땡,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007249995,"425g*2",12050,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"4902430353144",페브리즈320ml다우니향,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430353144,"",7880,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801037051179",화이트믹스50T,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/95c9a425-db31-4e3f-9cc9-d3dce8f82bd6_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%281%29.jfif,"",12450,450,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801007636344",백설햇반기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",10900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801007356273",비비고 한입떡갈비,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007356273,"282g*2",12050,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801007821474",백설)스팸마일드기획③,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/f35d15ac-95ad-44cd-af90-53c9a166e6c8_z.png,"300g×3",12900,900,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"4902430850322",다우니 1L 프레시클린 실내건조,https://d2rrvvl2hhzoww.cloudfront.net/upload/227/d328c86c-19c5-4e14-b060-6578eb60b1c3_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%286%29.jfif,"",11280,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 명동점,"8801007806440",백설)스팸클래식기획③,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"300g*3입",12900,900,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801051032604",LG생활)퐁퐁,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051032604,"3kg",10400,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801007806440",스팸클래식기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"300g*3입",14900,2900,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801007297668",B)바삭바삭김말이,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007297668,"1.4kg",13200,1200,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801007821474",스팸마일드기획300g×3,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/f35d15ac-95ad-44cd-af90-53c9a166e6c8_z.png,"300g×3",15500,3500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801045124506",가벼운참치_김치찌개용,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801045124506.jpg,"135g*4",9980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8809172322628",(온)맛있는혼합곡,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%93%9C%EB%A6%BC%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8%20%EC%8B%AC%EA%B3%A1%EC%A0%90/8809172322628.jpg,"2kg+2kg",12900,900,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801007715353",비비고 매운왕교자,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007715353,"315g*2",10500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801037051179",맥심화이트골드50T,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/95c9a425-db31-4e3f-9cc9-d3dce8f82bd6_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%281%29.jfif,"590g",12600,600,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801037022322",맥심모카믹스50T,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037022322,"50T",11500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"8801007636344",햇반기획200g*10,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",11900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 남창점,"4987176168313",다우니 미스티크1.35L,https://d2rrvvl2hhzoww.cloudfront.net/upload/157/bea5945a-8f9d-496c-b0fb-448942e95c57_1000028732906_i1_750.avif,"1.35L",13300,1300,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
팜스마트 대화점,"8801663310544",유동자연산골뱅이,https://d2rrvvl2hhzoww.cloudfront.net/upload/384/23d9ea28-93fa-4cc2-be9b-1e77ac0f9ba2_20250210_133626.jpg,"300g",8900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8801007053455",CJ)해찬들재래식된장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007053455,"2kg+300g",10900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8809749470028",행복한찹쌀누룽지,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EA%B8%88%EB%A9%94%EB%8B%AC%20%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/%EC%B0%B9%EC%8C%80%EB%88%84%EB%A3%BD%EC%A7%80.JPG,"820g",12500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8801037054637",동서)맥심모카골드믹스,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/dd6870b4-9139-419b-8836-83e836a6b278_%EB%A7%A5%EC%8B%AC%EB%AA%A8%EC%B9%B4.jpg,"150T+20T",29500,11900,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8809257330951",담터생강차,https://d2rrvvl2hhzoww.cloudfront.net/upload/83/da286120-ef56-490f-acbe-dd863cb49882_%E1%84%83%E1%85%A1%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%85%E1%85%A9%E1%84%83%E1%85%B3%20%2810%29.jpeg,"50T",16900,4900,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"88010073258248",비비고왕만두,https://d2rrvvl2hhzoww.cloudfront.net/upload/384/d754faf7-0ddd-4048-a2ae-5890f24b7a95_20250210_133612.jpg,"420g*2",11200,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8801007806440",스팸클래식기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"300g*3",14500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8801007636344",CJ)햇반기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10입",13900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,9
팜스마트 대화점,"8801121045725",매일 검은콩두유,https://d2rrvvl2hhzoww.cloudfront.net/upload/384/bf9ceda9-e6c6-4c7a-aafb-00ea16a875fd_20250210_133550.jpg,"190ml*24입",19800,3900,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8801045370149",오뚜기)옛날자른당면,https://img.danawa.com/prod_img/500000/414/469/img/16469414_1.jpg?_v=20220223155619,"800g",10800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,9
팜스마트 대화점,"8801007420345",백설식용유,https://d2rrvvl2hhzoww.cloudfront.net/upload/384/cada935d-be79-4bb4-a694-d02c90fdc098_20250210_133644.jpg,"1.8L",8900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8801117569310",오리온)초코파이,https://d2rrvvl2hhzoww.cloudfront.net/upload/159/e7f36e6e-d90e-4ce2-9554-c95d2d87300e_4288094_1.jpg,"30p",11800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,9
팜스마트 대화점,"8801005133029",샘표진간장금F-3기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801005133005,"1.7L+500ml",11500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
팜스마트 대화점,"8801039006603",사조)참치액,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801039006603,"900g",10900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅세일마트 안락점,"8801007356273",비비고한입떡갈비282*2,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007356273,"",11900,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"88010430148302",신라면 멀티(5입),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801043014830,"2팩 묶음",9200,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"8801051031577",테크드럼(2L*2L),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051031577,"",16900,4900,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"8801154001064",옥시크린1kg,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801154001064_0.jpg&filePath=8801154000012/8801154001064,"",13500,1500,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"8801007301648",비비고군만두 450g*2,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007301648,"450g*2",11900,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"88010075122593",스팸클래식,https://d2rrvvl2hhzoww.cloudfront.net/upload/255/aa2d9625-b190-418e-a6b4-eaf1d870ec6f_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jfif,"200g 3개",12600,600,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"8801051282702",샤프란 AURA 리필 1.7L_홀리_22RN(,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F166b70ce-b3ff-40be-940a-2d721f1ef88f%2F166b70ce-b3ff-40be-940a-2d721f1ef88f_front_angle_1000.jpg?alt=media&token=b3828a10-6450-44c1-b487-897c53010c19,"1.7L",9200,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"88010731027502",삼양라면 소컵,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/6d7c3e75-f8a9-4b15-9d38-47207a977537_1.jfif,"2팩 묶음",13000,1000,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"8801007803180",햇반200g*12,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801007803180.jpg,"",14980,2980,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
빅세일마트 안락점,"8801007636344",햇반200g*10입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"10입",12500,500,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"88011119548463",땅콩샌드,https://d2rrvvl2hhzoww.cloudfront.net/upload/307/0da1edff-b178-496a-95e2-d4f435b6c7f9_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg,"3팩 묶음",8940,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"88010512751623",샤프란3종,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051275162,"3종",8940,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"8801045893204",오뚜기 현미/흑미잡곡밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801045893204,"8개입",9900,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"8802807000076",산골대판란,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001311,"1판(30개)",7980,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"8801392034404",CJ깨끗한계란10구,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007964157,"",5800,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"8802807003053",산골란20개입(대란),https://d2rrvvl2hhzoww.cloudfront.net/upload/389/2d435be7-7946-461c-877b-3b48035a506a_%EC%82%B0%EA%B3%A8%EB%9E%80.jpg,"",7600,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"88010512929613",테크(일반/드럼),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051280081,"3팩 묶음",11940,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"88010940002264",코카콜라(1.2L),https://d2rrvvl2hhzoww.cloudfront.net/upload/126/176ec7cb-62b0-44fe-9be9-74ec6606c37d_1.jfif,제로 2개+ 일반 2개,7940,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"88010078031803",광천김(16개입),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801136901047,"3팩 묶음",11940,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"8801236318370",녹스 플러스 데코(모나리자),https://s3.ap-northeast-2.amazonaws.com/sopt.seongjin.com/606d4f84c1551891db2c35ca/8801236318370.jpg,"30롤",12800,800,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"88011237006532",미니돈까스(쉐푸드),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801123700653,"3팩 묶음",10350,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
프레시안마트,"88010430147863",안성탕면 멀티,https://s3.ap-northeast-2.amazonaws.com/sopt.seongjin.com/안성탕면(5입).jpg,"3팩 묶음(15개)",11850,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801046391976",스파크드럼2.5KG,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/161/700126d4-c2b0-4b24-a15a-b2af7b1aeb2c_z.jpeg,"",10500,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801007298436",비비고/남도떡갈비,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007298436,"360G",11800,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801007555676",비비고새우왕교자,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007555676,"",11000,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8809949556218",LG)AURA퍼퓸캡슐(미스틱문라이즈)리필,https://d2rrvvl2hhzoww.cloudfront.net/upload/307/f393e97d-83ce-4fc8-a3fa-2ba57ba19231_cde529b7-cc5a-43be-a4e4-03b8664cfeb4.jpg,"1.7L",10000,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"88010430148303",신라면 멀티(5입),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801043014830,"3팩 묶음(15개)",13500,1500,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801166020688",크리넥스 클래식 숲속향,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801166020688,"180매*6",14500,2500,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801007806440",스팸클래식300gX3입,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"",14500,2500,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801007863351",백설)햇반현미쌀밥8입,https://s3.ap-northeast-2.amazonaws.com/qmarket-product-image/production/image/157/main/8801007863351-1.jpg,"",12000,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801007823416",백설/햇반 기획(8입),https://d2rrvvl2hhzoww.cloudfront.net/upload/126/8ea8eabb-28c7-4ebf-aa04-b24d0f254952_1.jpg,"8개 묶음",10500,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801051236934",홈스타)락스와세제(후레쉬),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051236934,"",11000,100,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
푸른마트,"8801154001064",옥시크린1kg,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801154001064_0.jpg&filePath=8801154000012/8801154001064,"",12500,500,2025-03-11 00:00:00.000,2025-12-31 23:59:59.000,10
완주협동조합 식자재마트,"4902430741873",페브리즈370ml은은한향,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430741873,"370ml",8400,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"4902430311724",다우니블루1L레몬과달콤한라일락향//10,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430311724,"1L",6980,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"2569724125683",오뚜기)3분쇠고기짜장 10입,https://d2rrvvl2hhzoww.cloudfront.net/upload/393/8c2ee3e7-3385-4c0d-9999-72218aaa2fd9_KakaoTalk_20250307_143056547.jpg,"10입",11800,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"4902430741866",페브리즈370ml상쾌한향,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430741866,"370ml",8400,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"4902430311625",다우니핑크1L베리베리와바닐라크림향//10,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430311625,"1L",6980,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"8801047835035",동원)살코기+마일드참치,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047825050,"90g*6",11250,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,9
완주협동조합 식자재마트,"4902430741880",페브리즈370ml다우니향,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430741880,"370ml",9300,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"2569724125690",오뚜기)진라면4묶음,https://d2rrvvl2hhzoww.cloudfront.net/upload/393/fb8672e9-e0c0-4e46-af96-b9b2a44a5c44_KakaoTalk_20250307_143056547_02.jpg,"4묶음",13200,1200,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"8801166070294",순수프리미엄25m30 25m*30롤,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801260114511.jpg,"",22250,10250,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"4902430311670",다우니퍼플1L화이트티와릴리향//10,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430311670,"1L",6980,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
완주협동조합 식자재마트,"8801033775970",베지밀/검은콩.검은참깨,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801033775970,"24입",22900,10900,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
